FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
20991,Caribbean,Bahamas,"Bimini, Alice Town",Turtle Rocks,25.66261111,-79.3076666666667,6,8,2014,,5,,None,0.25,0.25,1,0.0326,0.0326,In-situ,,"Reef Check database, Thomas ""Mac"" McFeely, Thomas ""Mac"" McFeely, Thomas ""Mac"" McFeely, Thomas ""Mac"" McFeely ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,25.66261111,-79.30766667,No,AAAA,,BH_3,CA,Central Bahamas,17.0,,,0.0,0.0,0.3,0.3,2.75,0.0,3.0,2.75,,,,2014-08-06,0.3,,,-19,2.75,2014-08-25,False,Bahamas
21023,Caribbean,United States,Florida Keys,Primary sample unit: 1332,24.47816667,-81.94736667,7,8,2014,,9.1,,Moderate,0.132,13.2,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.47816667,-81.94736667,No,AA,,FL_2088,CA,Florida Keys,48.0,,,0.0,0.0,3.26,3.26,7.12,0.0,1.0,7.12,,,,2014-08-07,3.26,,,-20,7.12,2014-08-27,True,US_continent
21027,Caribbean,United States,Florida Keys,Primary sample unit: 1389,24.44721667,-81.91066667,7,8,2014,,10.4,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.44721667,-81.91066667,No,AA,,FL_2150,CA,Florida Keys,48.0,,,0.0,0.0,2.72,2.72,6.11,0.0,1.0,6.11,,,,2014-08-07,2.72,,,-20,6.11,2014-08-27,True,US_continent
21026,Caribbean,United States,Florida Keys,Primary sample unit: 1376,24.45621667,-81.93711667,7,8,2014,,7,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.45621667,-81.93711667,No,AA,,FL_2136,CA,Florida Keys,48.0,,,0.0,0.0,3.26,3.26,7.12,0.0,1.0,7.12,,,,2014-08-07,3.26,,,-20,7.12,2014-08-27,True,US_continent
21025,Caribbean,United States,Florida,"Summerland Key, Ace of Spades",24.53725,-81.44683,7,8,2014,,18.288,,Moderate,0.205,11-30,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,"Mcav, Ssid, Aaga, Past, Ppor",4,,,,24.53725,-81.44683,No,AA,,FL_909,CA,Florida Keys,48.0,20.5,,0.0,0.0,1.73,1.73,5.19,0.0,1.0,5.19,,,,2014-08-07,1.73,,,-21,5.19,2014-08-28,True,US_continent
21022,Caribbean,United States,Florida Keys,Primary sample unit: 1333,24.4832,-81.94671667,7,8,2014,,10.1,,Moderate,0.119,11.9,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.4832,-81.94671667,No,AA,,FL_2089,CA,Florida Keys,48.0,,,0.0,0.0,3.26,3.26,7.12,0.0,1.0,7.12,,,,2014-08-07,3.26,,,-20,7.12,2014-08-27,True,US_continent
21024,Caribbean,United States,Florida,"Summerland Key, Wonderland",24.56023,-81.50127,7,8,2014,,7.62,,Moderate,0.205,11-30,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,"Mcav, Ssid, Aaga, Past, Ppor, Oann, Ofav, Efas",4,,,,24.56023,-81.50127,No,AA,,FL_910,CA,Florida Keys,48.0,20.5,,0.0,0.0,2.65,2.65,6.42,0.0,1.0,6.42,,,,2014-08-07,2.65,,,-20,6.42,2014-08-27,True,US_continent
21020,Caribbean,Mexico,,"MX1117, Transect: 2",20.21802,-87.41906,7,8,2014,,1.5,,None,0.0,0,0,0.0,0,In-situ,,Atlantic and Gulf Rapid Reef Assessment (AGGRA) database,,"% coral mortality calculated as sum of % recent and partial coral mortality. Where date, month, year, latitude, longitude, and depth were the same for multiple observations, mean % coral bleaching and % coral mortality was calculated.",4,,,,20.21802,-87.41906,No,AAAA,,MX_13,CA,"Quintana Roo, Mexico",140.0,,,0.0,0.0,0.0,0.0,1.09,0.0,3.0,1.09,,,,2014-08-07,0.0,,,-21,1.09,2014-08-28,True,Mexico
21021,Caribbean,United States,Florida Keys,Primary sample unit: 1330,24.47675,-81.94853333,7,8,2014,,10.4,,Moderate,0.101,10.1,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.47675,-81.94853333,No,AA,,FL_2085,CA,Florida Keys,48.0,,,0.0,0.0,3.26,3.26,7.12,0.0,1.0,7.12,,,,2014-08-07,3.26,,,-20,7.12,2014-08-27,True,US_continent
21041,Caribbean,United States,Florida,"Key Largo, North North Dry Rocks",25.13822,-80.2888,8,8,2014,,7.62,,Mild,,1-10,-1,,,In-situ,,Sarah Egner  ,Florida BleachWatch program,,4,,,,25.13822,-80.2888,No,AA,,FL_919,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.09,1.09,4.22,0.0,1.0,4.22,,,,2014-08-08,1.09,,,-20,4.22,2014-08-28,True,US_continent
21040,Caribbean,United States,Florida,"Summerland Key, New Site",24.53697,-81.43748,8,8,2014,,19.812,,Mild,,1-10,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,Usual,4,,,,24.53697,-81.43748,No,AA,,FL_913,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.93,1.93,5.19,0.0,1.0,5.19,,,,2014-08-08,1.93,,,-20,5.19,2014-08-28,True,US_continent
21039,Caribbean,United States,Florida,"Summerland Key, new site",24.52327,-81.56143,8,8,2014,,7.62,,Mild,,1-10,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,"Ssid, Sint, Past, Ppor",4,,,,24.52327,-81.56143,No,AA,,FL_915,CA,Florida Keys,48.0,5.5,,0.0,0.0,2.43,2.43,5.68,0.0,1.0,5.68,,,,2014-08-08,2.43,,,-19,5.68,2014-08-27,True,US_continent
21038,Caribbean,United States,Florida,"Key West, No name",24.61545,-82.94653,8,8,2014,,7.62,,Mild,,1-10,-1,,,In-situ,,Kayla Nimmo  ,Florida BleachWatch program,"5% of cervicornis pale, 15% of sid pale",4,,,,24.61545,-82.94653,No,AA,,FL_911,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.72,1.72,3.56,0.0,1.0,3.56,,,,2014-08-08,1.72,,,-19,3.56,2014-08-27,True,US_continent
21037,Caribbean,United States,Florida,"Summerland Key, Japp Reef",24.54521,-81.40728,8,8,2014,,4.572,,Severe,0.88,76-100,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,"Ssid, Past, Ppor",4,,,,24.54521,-81.40728,No,AA,,FL_916,CA,Florida Keys,48.0,88.0,,0.0,0.0,1.93,1.93,5.19,0.0,1.0,5.19,,,,2014-08-08,1.93,,,-20,5.19,2014-08-28,False,US_continent
21036,Caribbean,United States,Florida,"Key Largo, Carysfort",25.22196,-80.2103,8,8,2014,,,,None,0.0,0,-1,,,In-situ,,Dusty Kemp  ,Florida BleachWatch program,,4,,,,25.22196,-80.2103,No,AA,,FL_918,CA,Florida Keys,48.0,,,0.0,0.0,1.08,1.08,4.04,0.0,1.0,4.04,,,,2014-08-08,1.08,,,-20,4.04,2014-08-28,True,US_continent
21035,Caribbean,United States,Florida,"Key Largo, North North Dry Rocks",25.13822,-80.2888,8,8,2014,,9.144,,None,0.0,0,-1,,,In-situ,,Sarah Kazarnowicz  ,Florida BleachWatch program,,4,,,,25.13822,-80.2888,No,AA,,FL_920,CA,Florida Keys,48.0,,,0.0,0.0,1.09,1.09,4.22,0.0,3.0,4.22,,,,2014-08-08,1.09,,,-20,4.22,2014-08-28,False,US_continent
21033,Caribbean,United States,Florida,"Summerland Key, Near Wonderland",24.56112,-81.50558,8,8,2014,,7.62,,Moderate,0.205,11-30,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,Mmea and Oculina completely bleached.  BBD  Ssid paling,4,,,,24.56112,-81.50558,No,AA,,FL_912,CA,Florida Keys,48.0,20.5,,0.0,0.0,2.85,2.85,6.42,0.0,1.0,6.42,,,,2014-08-08,2.85,,,-19,6.42,2014-08-27,True,US_continent
21032,Caribbean,United States,Florida,"Summerland Key, Maryland Rock Piles",24.5858,-81.58121,8,8,2014,,7.62,,Moderate,0.205,11-30,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,,4,,,,24.5858,-81.58121,No,AA,,FL_914,CA,Florida Keys,48.0,20.5,,0.0,0.0,3.04,3.04,6.68,0.0,1.0,6.68,,,,2014-08-08,3.04,,,-19,6.68,2014-08-27,True,US_continent
21031,Caribbean,United States,Florida Keys,Primary sample unit: 1331,24.47395,-81.94066667,8,8,2014,,12.2,,Mild,0.086,8.6,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.47395,-81.94066667,No,AA,,FL_2087,CA,Florida Keys,48.0,,,0.0,0.0,3.48,3.48,7.12,0.0,1.0,7.12,,,,2014-08-08,3.48,,,-19,7.12,2014-08-27,True,US_continent
21030,Caribbean,United States,Florida Keys,Primary sample unit: 1328,24.46268333,-81.95651667,8,8,2014,,13.4,,Mild,0.048,4.8,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.46268333,-81.95651667,No,AA,,FL_2081,CA,Florida Keys,48.0,,,0.0,0.0,3.56,3.56,7.24,0.0,1.0,7.24,,,,2014-08-08,3.56,,,-19,7.24,2014-08-27,True,US_continent
21029,Caribbean,United States,Florida Keys,Primary sample unit: 1375,24.4497,-81.9135,8,8,2014,,9.4,,Mild,0.045,4.5,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.4497,-81.9135,No,AA,,FL_2135,CA,Florida Keys,48.0,,,0.0,0.0,2.93,2.93,6.11,0.0,1.0,6.11,,,,2014-08-08,2.93,,,-19,6.11,2014-08-27,True,US_continent
21028,Caribbean,United States,Florida Keys,Primary sample unit: 1715,24.44518333,-81.92666667,8,8,2014,,4,,Moderate,0.102,10.2,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.44518333,-81.92666667,No,AA,,FL_2286,CA,Florida Keys,48.0,,,0.0,0.0,2.93,2.93,6.11,0.0,1.0,6.11,,,,2014-08-08,2.93,,,-19,6.11,2014-08-27,True,US_continent
21034,Caribbean,United States,Florida,"Summerland Key, Odd Ball",24.5684,-81.45913,8,8,2014,,7.0104,,Moderate,0.205,11-30,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,"Ssid, Past, Ppor, Sint, and BBD on several colonies",4,,,,24.5684,-81.45913,No,AA,,FL_917,CA,Florida Keys,48.0,20.5,,0.0,0.0,2.63,2.63,6.11,0.0,1.0,6.11,,,,2014-08-08,2.63,,,-19,6.11,2014-08-27,True,US_continent
21046,Caribbean,United States,Florida Keys,Primary sample unit: 1352,24.48721667,-81.84361667,9,8,2014,,7.3,,Moderate,0.173,17.3,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.48721667,-81.84361667,No,AA,,FL_2111,CA,Florida Keys,48.0,,,0.0,0.0,3.34,3.34,6.65,0.0,1.0,6.65,,,,2014-08-09,3.34,,,-18,6.65,2014-08-27,True,US_continent
21048,Caribbean,United States,Florida,"Key West, Loggerhead Forest",24.66814,-82.92585,9,8,2014,,19.812,,Mild,,1-10,-1,,,In-situ,,Kayla Nimmo  ,Florida BleachWatch program,"approx. 15% of Orbicella Fav, 100% of Sid sid, 40% of sid rad, 50% of Palythoa, 25% of Millipore, 25% of cavernosa, and 50% of agaricia agaricites (2 of 4 colonies)showed signs of paling.  No bleaching was observed.",4,,,,24.66814,-82.92585,No,AA,,FL_921,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.41,1.41,3.37,0.0,1.0,3.37,,,,2014-08-09,1.41,,,-18,3.37,2014-08-27,True,US_continent
21045,Caribbean,United States,Florida Keys,Primary sample unit: 1446,24.45966667,-81.84403333,9,8,2014,,5.2,,Mild,0.042,4.2,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.45966667,-81.84403333,No,AA,,FL_2202,CA,Florida Keys,48.0,,,0.0,0.0,3.34,3.34,6.65,0.0,1.0,6.65,,,,2014-08-09,3.34,,,-18,6.65,2014-08-27,True,US_continent
21047,Caribbean,United States,Florida,"Key Largo, Molassas",25.01052,-80.37251,9,8,2014,,,,None,0.0,0,-1,,,In-situ,,Dusty Kemp  gadoutsis@gmail.com,Florida BleachWatch program,,4,,,,25.01052,-80.37251,No,AA,,FL_922,CA,Florida Keys,48.0,,,0.0,0.0,1.27,1.27,4.46,0.0,1.0,4.46,,,,2014-08-09,1.27,,,-19,4.46,2014-08-28,True,US_continent
21043,Caribbean,United States,Florida Keys,Primary sample unit: 1329,24.4739,-81.9023,9,8,2014,,10.4,,Moderate,0.118,11.8,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.4739,-81.9023,No,AA,,FL_2083,CA,Florida Keys,48.0,,,0.0,0.0,3.68,3.68,7.12,0.0,1.0,7.12,,,,2014-08-09,3.68,,,-18,7.12,2014-08-27,True,US_continent
21044,Caribbean,United States,Florida Keys,Primary sample unit: 1445,24.45905,-81.8456,9,8,2014,,6.7,,Mild,0.04,4,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.45905,-81.8456,No,AA,,FL_2201,CA,Florida Keys,48.0,,,0.0,0.0,3.34,3.34,6.65,0.0,1.0,6.65,,,,2014-08-09,3.34,,,-18,6.65,2014-08-27,True,US_continent
21049,Caribbean,United States,Florida,"Key West, Moat wall",24.62828,-82.87458,10,8,2014,,2.4384,,Mild,,1-10,-1,,,In-situ,,Kayla Nimmo  ,Florida BleachWatch program,"Note: Observations were made from the surface; not from in the water Inside the moat:  Sid rad pale 100%Outside the moat: fire coral pale 100%, Palythoa pale 25%",4,,,,24.62828,-82.87458,No,AA,,FL_924,CA,Florida Keys,48.0,5.5,,0.0,0.0,2.09,2.09,3.9,0.0,1.0,3.9,,,,2014-08-10,2.09,,,-17,3.9,2014-08-27,True,US_continent
21050,Caribbean,United States,Florida,"Key West, Acropora thicket NOAA site 1",24.70241,-82.79955,10,8,2014,,4.2672,,Mild,,1-10,-1,,,In-situ,,Kayla Nimmo  ,Florida BleachWatch program,,4,,,,24.70241,-82.79955,No,AA,,FL_923,CA,Florida Keys,48.0,5.5,,0.0,0.0,2.29,2.29,4.18,0.0,1.0,4.18,,,,2014-08-10,2.29,,,-17,4.18,2014-08-27,True,US_continent
21051,Caribbean,United States,Florida Keys,Primary sample unit: 1390,24.46891667,-81.80366667,11,8,2014,,11.9,,Mild,0.015,1.5,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.46891667,-81.80366667,No,AA,,FL_2151,CA,Florida Keys,48.0,,,0.0,0.0,3.69,3.69,6.65,0.0,1.0,6.65,,,,2014-08-11,3.69,,,-16,6.65,2014-08-27,True,US_continent
21052,Caribbean,United States,Florida Keys,Primary sample unit: 1377,24.47215,-81.76485,11,8,2014,,5.5,,Moderate,0.145,14.5,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.47215,-81.76485,No,AA,,FL_2138,CA,Florida Keys,48.0,,,0.0,0.0,3.55,3.55,6.3,0.0,1.0,6.3,,,,2014-08-11,3.55,,,-16,6.3,2014-08-27,True,US_continent
21053,Caribbean,United States,Florida Keys,Primary sample unit: 1391,24.46916667,-81.76741667,11,8,2014,,16.2,,Mild,0.033,3.3,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.46916667,-81.76741667,No,AA,,FL_2152,CA,Florida Keys,48.0,,,0.0,0.0,3.55,3.55,6.3,0.0,1.0,6.3,,,,2014-08-11,3.55,,,-16,6.3,2014-08-27,True,US_continent
21054,Caribbean,United States,Florida Keys,Primary sample unit: 1727,24.46651667,-81.82291667,11,8,2014,,9.1,,Mild,0.057,5.7,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.46651667,-81.82291667,No,AA,,FL_2291,CA,Florida Keys,48.0,,,0.0,0.0,3.69,3.69,6.65,0.0,1.0,6.65,,,,2014-08-11,3.69,,,-16,6.65,2014-08-27,True,US_continent
21055,Caribbean,United States,Florida Keys,Primary sample unit: 1363,24.46835,-81.79396667,11,8,2014,,7.3,,Moderate,0.2,20,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.46835,-81.79396667,No,AA,,FL_2120,CA,Florida Keys,48.0,,,0.0,0.0,3.55,3.55,6.3,0.0,1.0,6.3,,,,2014-08-11,3.55,,,-16,6.3,2014-08-27,True,US_continent
21056,Caribbean,United States,Florida Keys,Primary sample unit: 1728,24.47175,-81.74743333,11,8,2014,,11.6,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.47175,-81.74743333,No,AA,,FL_2292,CA,Florida Keys,48.0,,,0.0,0.0,3.0,3.0,5.55,0.0,1.0,5.55,,,,2014-08-11,3.0,,,-15,5.55,2014-08-26,True,US_continent
21066,Caribbean,United States,Florida Keys,Primary sample unit: 1442,24.48213333,-81.71598333,12,8,2014,,2.4,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.48213333,-81.71598333,No,AA,,FL_2198,CA,Florida Keys,48.0,,,0.0,0.0,3.17,3.17,5.55,0.0,1.0,5.55,,,,2014-08-12,3.17,,,-14,5.55,2014-08-26,True,US_continent
21065,Caribbean,United States,Florida,"Key Largo, French",25.0353,-80.3473,12,8,2014,,,,None,0.0,0,-1,,,In-situ,,Ann Davis,Florida BleachWatch program,,4,,,,25.0353,-80.3473,No,AA,,FL_926,CA,Florida Keys,48.0,,,0.0,0.0,1.44,1.44,3.73,0.0,3.0,3.73,,,,2014-08-12,1.44,,,-16,3.73,2014-08-28,True,US_continent
21064,Caribbean,United States,Florida,"Summerland Key, Looe",24.54521,-81.40728,12,8,2014,,7.0104,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,,4,,,,24.54521,-81.40728,No,AA,,FL_925,CA,Florida Keys,48.0,,,0.0,0.0,2.59,2.59,5.19,0.0,1.0,5.19,,,,2014-08-12,2.59,,,-16,5.19,2014-08-28,True,US_continent
21063,Caribbean,United States,Florida Keys,Primary sample unit: 1334,24.50898333,-81.72856667,12,8,2014,,8.2,,Moderate,0.212,21.2,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.50898333,-81.72856667,No,AA,,FL_2090,CA,Florida Keys,48.0,,,0.0,0.0,3.71,3.71,6.56,0.0,1.0,6.56,,,,2014-08-12,3.71,,,-15,6.56,2014-08-27,True,US_continent
21062,Caribbean,United States,Florida Keys,Primary sample unit: 1385,24.474,-81.74351667,12,8,2014,,7.3,,Mild,0.08,8,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.474,-81.74351667,No,AA,,FL_2147,CA,Florida Keys,48.0,,,0.0,0.0,3.17,3.17,5.55,0.0,1.0,5.55,,,,2014-08-12,3.17,,,-14,5.55,2014-08-26,True,US_continent
21060,Caribbean,United States,Florida Keys,Primary sample unit: 1378,24.48586667,-81.74561667,12,8,2014,,10.1,,Moderate,0.124,12.4,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.48586667,-81.74561667,No,AA,,FL_2140,CA,Florida Keys,48.0,,,0.0,0.0,3.17,3.17,5.55,0.0,1.0,5.55,,,,2014-08-12,3.17,,,-14,5.55,2014-08-26,True,US_continent
21059,Pacific Ocean,Northern Mariana Islands,Maug-11,M11,20.018328,145.211779,12,8,2014,,10,7-10m,Severe,0.8807324746012308,88.07324746012308,-1,,,In-situ,,"Scott F. Heron, Lyza Johnston, Gang Liu, Erick F. Geiger, Jeffrey A. Maynard, Jacqueline L. De La Cour, Steven Johnson, Ryan Okano, David Benavente, Timothy F. R. Burgess, John Iguel, Denise I. Perez,William J. Skirving, Alan E. Strong, Kyle Tirak and C. Mark Eakin  ","Heron, S. et al. Validation of Reef-Scale Thermal Stress Satellite Products for Coral Bleaching Monitoring. Remote Sensing 8, 59 (2016).",Bleaching values represent % of coral colonies bleached,4,,,,20.018328,145.211779,No,AA,,NM_71,AP,Northern Mariana Islands,108.0,,,0.0,0.0,9.91,9.91,10.11,0.0,1.0,10.11,,,,2014-08-12,9.91,,,-23,10.11,2014-09-04,True,Northern Mariana Islands
21058,Pacific Ocean,Northern Mariana Islands,Maug vent,MVE,20.022840668,145.229638992,12,8,2014,,10,7-10m,Severe,0.8464912280701756,84.64912280701756,-1,,,In-situ,,"Scott F. Heron, Lyza Johnston, Gang Liu, Erick F. Geiger, Jeffrey A. Maynard, Jacqueline L. De La Cour, Steven Johnson, Ryan Okano, David Benavente, Timothy F. R. Burgess, John Iguel, Denise I. Perez,William J. Skirving, Alan E. Strong, Kyle Tirak and C. Mark Eakin  ","Heron, S. et al. Validation of Reef-Scale Thermal Stress Satellite Products for Coral Bleaching Monitoring. Remote Sensing 8, 59 (2016).",Bleaching values represent % of coral colonies bleached,4,,,,20.02284067,145.229639,No,AA,,NM_72,AP,Northern Mariana Islands,108.0,,,0.0,0.0,9.91,9.91,10.11,0.0,1.0,10.11,,,,2014-08-12,9.91,,,-23,10.11,2014-09-04,True,Northern Mariana Islands
21057,Pacific Ocean,Australia,Gannett Cay reef,,-21.98266667,152.4797167,12,8,2014,,6,,None,0.0,0,-1,,,In-situ,,"Australian Institute of Marine Science, Angus Thompson, A.Thompson@aims.gov.au",,,4,,,,-21.98266667,152.4797167,No,AA,,AU_1942,AP,Southern GBR,54.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,2014-08-12,0.0,,,-173,0.62,2015-02-01,True,Australia_GBR
21061,Caribbean,United States,Florida Keys,Primary sample unit: 1443,24.47813333,-81.72611667,12,8,2014,,11,,Mild,0.013,1.3,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.47813333,-81.72611667,No,AA,,FL_2199,CA,Florida Keys,48.0,,,0.0,0.0,3.17,3.17,5.55,0.0,1.0,5.55,,,,2014-08-12,3.17,,,-14,5.55,2014-08-26,True,US_continent
21084,Caribbean,United States,Florida Keys,Primary sample unit: 1437,24.48073333,-81.71178333,13,8,2014,,4.9,,Moderate,0.156,15.6,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.48073333,-81.71178333,No,AA,,FL_2195,CA,Florida Keys,48.0,,,0.0,0.0,3.35,3.35,5.55,0.0,1.0,5.55,,,,2014-08-13,3.35,,,-13,5.55,2014-08-26,True,US_continent
21089,Caribbean,United States,Florida Keys,Primary sample unit: 1435,24.49305,-81.71403333,13,8,2014,,7,,Moderate,0.303,30.3,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.49305,-81.71403333,No,AA,,FL_2193,CA,Florida Keys,48.0,,,0.0,0.0,3.35,3.35,5.55,0.0,1.0,5.55,,,,2014-08-13,3.35,,,-13,5.55,2014-08-26,True,US_continent
21088,Caribbean,United States,Florida Keys,Primary sample unit: 1758,24.48568333,-81.70745,13,8,2014,,3.4,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.48568333,-81.70745,No,AA,,FL_2297,CA,Florida Keys,48.0,,,0.0,0.0,3.35,3.35,5.55,0.0,1.0,5.55,,,,2014-08-13,3.35,,,-13,5.55,2014-08-26,True,US_continent
21090,Caribbean,United States,Florida,Miami Harbour area,25.747057,-80.108355,13,8,2014,,14,,Moderate,0.3736,37.36,-1,,,In-situ,,"William Precht, Dial Cordy & Associates, William Precht, Dial Cordy & Associates, William Precht, Dial Cordy & Associates william.precht@gmail.com",,"Coordinates and % coral bleached values averaged across 26 sites in the Miami Harbor area, Florida. Temperature values recorded at 1.8m below mean lower low water (MLLW) at Bear Cut, FL Tide Station.",4,,,,25.747057,-80.108355,No,AA,,FL_2683,CA,Southeast Florida,156.0,,,0.0,0.0,0.45,0.45,1.62,0.0,1.0,1.62,,,,2014-08-13,0.45,,,-12,1.62,2014-08-25,True,US_continent
21091,Caribbean,United States,Florida,"Key West, Nacho Hole",23.5909,-79.62067,13,8,2014,,62.484,,Severe,0.88,76-100,-1,,,In-situ,,Frank Wasson  ,Florida BleachWatch program,,4,,,,23.5909,-79.62067,No,AA,,FL_928,CA,Central Bahamas,17.0,88.0,,0.0,0.0,0.96,0.96,1.72,0.0,2.0,1.72,,,,2014-08-13,0.96,,,-16,1.72,2014-08-29,True,US_continent
